recommended_titles,# movies,error,movies
"['The Lego Movie (2014)', 'Hotel Transylvania (2012)', 'Snow Dogs (2002)', 'Fantastic Fear of Everything, A (2012)', 'My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002)', 'Snowflake, the White Gorilla (2011)', 'A Flintstones Christmas Carol (1994)', 'The Fox and the Hound 2 (2006)', ""National Lampoon's Bag Boy (2007)"", 'Ooops! Noah is Gone... (2015)', 'Hollywood Chainsaw Hookers (1988)', 'Chinese Puzzle (Casse-tête chinois) (2013)', 'Valet, The (La doublure) (2006)', 'Sun Alley (Sonnenallee) (1999)', 'Breed, The (2006)']",74,0.40053216536549885,"['The Lego Movie (2014)', 'Hotel Transylvania (2012)', 'Snow Dogs (2002)', 'Fantastic Fear of Everything, A (2012)', 'My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002)', 'Snowflake, the White Gorilla (2011)', 'A Flintstones Christmas Carol (1994)', 'The Fox and the Hound 2 (2006)', ""National Lampoon's Bag Boy (2007)"", 'Ooops! Noah is Gone... (2015)', 'Hollywood Chainsaw Hookers (1988)', 'Chinese Puzzle (Casse-tête chinois) (2013)', 'Valet, The (La doublure) (2006)', 'Sun Alley (Sonnenallee) (1999)', 'Breed, The (2006)']"
"['South Park: Bigger, Longer and Uncut (1999)', '10 Things I Hate About You (1999)', 'Indian in the Cupboard, The (1995)', 'Talladega Nights: The Ballad of Ricky Bobby (2006)', ""Something's Gotta Give (2003)"", ""You Don't Mess with the Zohan (2008)"", 'Fountain, The (2006)', '30 Days of Night (2007)', 'Chronicle (2012)', 'Slap Shot (1977)', 'House of 1000 Corpses (2003)', ""It's the Great Pumpkin, Charlie Brown (1966)"", 'Once Bitten (1985)', 'Bright Lights, Big City (1988)', 'See No Evil, Hear No Evil (1989)']",25,0.43738888888888894,"['South Park: Bigger, Longer and Uncut (1999)', '10 Things I Hate About You (1999)', 'Indian in the Cupboard, The (1995)', 'Talladega Nights: The Ballad of Ricky Bobby (2006)', ""Something's Gotta Give (2003)"", ""You Don't Mess with the Zohan (2008)"", 'Fountain, The (2006)', '30 Days of Night (2007)', 'Chronicle (2012)', 'Slap Shot (1977)', 'House of 1000 Corpses (2003)', ""It's the Great Pumpkin, Charlie Brown (1966)"", 'Once Bitten (1985)', 'Bright Lights, Big City (1988)', 'See No Evil, Hear No Evil (1989)']"
"['Sweeney Todd: The Demon Barber of Fleet Street (2007)', 'Anaconda (1997)', ""Jacob's Ladder (1990)"", 'Drop Zone (1994)', 'Barb Wire (1996)', 'Falling Down (1993)', 'Adventureland (2009)', 'Bank Job, The (2008)', 'Dead Again (1991)', 'Messenger: The Story of Joan of Arc, The (1999)', 'Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)', 'Drillbit Taylor (2008)', 'Class, The (Klass) (2007)', 'Odd Life of Timothy Green, The (2012)', 'Madame Sousatzka (1988)']",97,0.4277827727827728,"['Sweeney Todd: The Demon Barber of Fleet Street (2007)', 'Anaconda (1997)', ""Jacob's Ladder (1990)"", 'Drop Zone (1994)', 'Barb Wire (1996)', 'Falling Down (1993)', 'Adventureland (2009)', 'Bank Job, The (2008)', 'Dead Again (1991)', 'Messenger: The Story of Joan of Arc, The (1999)', 'Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)', 'Drillbit Taylor (2008)', 'Class, The (Klass) (2007)', 'Odd Life of Timothy Green, The (2012)', 'Madame Sousatzka (1988)']"
"['Yojimbo (1961)', 'Drugstore Cowboy (1989)', 'Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992)', 'Barbarella (1968)', 'Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996)', ""Sullivan's Travels (1941)"", 'Verdict, The (1982)', 'Jeremiah Johnson (1972)', 'Man Who Fell to Earth, The (1976)', 'Morvern Callar (2002)', 'Harder They Come, The (1973)', 'Victory (a.k.a. Escape to Victory) (1981)', ""It's My Party (1996)"", 'Holy Motors (2012)', 'Red Sorghum (Hong gao liang) (1987)']",109,0.25930502627695157,"['Yojimbo (1961)', 'Drugstore Cowboy (1989)', 'Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992)', 'Barbarella (1968)', 'Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996)', ""Sullivan's Travels (1941)"", 'Verdict, The (1982)', 'Jeremiah Johnson (1972)', 'Man Who Fell to Earth, The (1976)', 'Morvern Callar (2002)', 'Harder They Come, The (1973)', 'Victory (a.k.a. Escape to Victory) (1981)', ""It's My Party (1996)"", 'Holy Motors (2012)', 'Red Sorghum (Hong gao liang) (1987)']"
"['Descendants, The (2011)', 'The Artist (2011)', 'Atlantic City (1980)', 'Last Picture Show, The (1971)', 'Melancholia (2011)', 'Autumn Sonata (Höstsonaten) (1978)', 'Control Room (2004)', 'Center of the World, The (2001)', 'Fugitives (1986)', 'Empties (2007)', 'What Men Talk About (2010)', 'Formula of Love (1984)', 'Winnie Pooh (1969)', 'Connections (1978)', 'Dr. Goldfoot and the Bikini Machine (1965)']",30,0.8605379188712523,"['Descendants, The (2011)', 'The Artist (2011)', 'Atlantic City (1980)', 'Last Picture Show, The (1971)', 'Melancholia (2011)', 'Autumn Sonata (Höstsonaten) (1978)', 'Control Room (2004)', 'Center of the World, The (2001)', 'Fugitives (1986)', 'Empties (2007)', 'What Men Talk About (2010)', 'Formula of Love (1984)', 'Winnie Pooh (1969)', 'Connections (1978)', 'Dr. Goldfoot and the Bikini Machine (1965)']"
"['Blood Simple (1984)', 'American Splendor (2003)', 'Primer (2004)', 'Assassination of Jesse James by the Coward Robert Ford, The (2007)', 'FLCL (2000)', 'Host, The (Gwoemul) (2006)', 'Born Yesterday (1950)', 'Haunting, The (1963)', 'Shadow of a Doubt (1943)', 'Trial, The (Procès, Le) (1962)', 'Eddie Murphy Delirious (1983)', 'Lesson Faust (1994)', 'Place in the Sun, A (1951)', 'Rare Exports: A Christmas Tale (Rare Exports) (2010)', 'More (1998)']",21,0.5724149184149182,"['Blood Simple (1984)', 'American Splendor (2003)', 'Primer (2004)', 'Assassination of Jesse James by the Coward Robert Ford, The (2007)', 'FLCL (2000)', 'Host, The (Gwoemul) (2006)', 'Born Yesterday (1950)', 'Haunting, The (1963)', 'Shadow of a Doubt (1943)', 'Trial, The (Procès, Le) (1962)', 'Eddie Murphy Delirious (1983)', 'Lesson Faust (1994)', 'Place in the Sun, A (1951)', 'Rare Exports: A Christmas Tale (Rare Exports) (2010)', 'More (1998)']"
"['Fear and Loathing in Las Vegas (1998)', 'Producers, The (1968)', 'Pride & Prejudice (2005)', 'All About Eve (1950)', 'Bulworth (1998)', 'Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)', 'M (1931)', 'Once Were Warriors (1994)', 'Walk to Remember, A (2002)', 'Monsoon Wedding (2001)', 'Weather Man, The (2005)', 'Slap Shot (1977)', 'Jiro Dreams of Sushi (2011)', 'Abbott and Costello Meet Frankenstein (1948)', 'Priest (1994)']",277,0.2810240800865801,"['Fear and Loathing in Las Vegas (1998)', 'Producers, The (1968)', 'Pride & Prejudice (2005)', 'All About Eve (1950)', 'Bulworth (1998)', 'Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)', 'M (1931)', 'Once Were Warriors (1994)', 'Walk to Remember, A (2002)', 'Monsoon Wedding (2001)', 'Weather Man, The (2005)', 'Slap Shot (1977)', 'Jiro Dreams of Sushi (2011)', 'Abbott and Costello Meet Frankenstein (1948)', 'Priest (1994)']"
"['Prince of Egypt, The (1998)', 'Remains of the Day, The (1993)', 'Summer of Sam (1999)', 'Sunshine (2007)', 'Hedwig and the Angry Inch (2000)', 'Dinner for Schmucks (2010)', 'Truly, Madly, Deeply (1991)', 'Dangerous Beauty (1998)', 'Marat/Sade (1966)', 'Enter the Void (2009)', 'Gentlemen of Fortune (Dzhentlmeny udachi) (1972)', 'Cosmos', 'Unfaithfully Yours (1948)', 'Human Condition III, The (Ningen no joken III) (1961)', 'Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)']",31,0.4235569472544264,"['Prince of Egypt, The (1998)', 'Remains of the Day, The (1993)', 'Summer of Sam (1999)', 'Sunshine (2007)', 'Hedwig and the Angry Inch (2000)', 'Dinner for Schmucks (2010)', 'Truly, Madly, Deeply (1991)', 'Dangerous Beauty (1998)', 'Marat/Sade (1966)', 'Enter the Void (2009)', 'Gentlemen of Fortune (Dzhentlmeny udachi) (1972)', 'Cosmos', 'Unfaithfully Yours (1948)', 'Human Condition III, The (Ningen no joken III) (1961)', 'Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)']"
"['Erin Brockovich (2000)', 'Dazed and Confused (1993)', 'Little Big Man (1970)', 'Bronx Tale, A (1993)', 'Big Sleep, The (1946)', 'It Happened One Night (1934)', 'Farewell My Concubine (Ba wang bie ji) (1993)', 'Adventures of Robin Hood, The (1938)', 'Top Hat (1935)', 'Shall We Dance (1937)', 'Band Wagon, The (1953)']",185,0.3443276843276843,"['Erin Brockovich (2000)', 'Dazed and Confused (1993)', 'Little Big Man (1970)', 'Bronx Tale, A (1993)', 'Big Sleep, The (1946)', 'It Happened One Night (1934)', 'Farewell My Concubine (Ba wang bie ji) (1993)', 'Adventures of Robin Hood, The (1938)', 'Top Hat (1935)', 'Shall We Dance (1937)', 'Band Wagon, The (1953)']"
"['Annie Hall (1977)', 'In Bruges (2008)', 'Akira (1988)', 'There Will Be Blood (2007)', ""Mary Shelley's Frankenstein (Frankenstein) (1994)"", 'Ghost in the Shell (Kôkaku kidôtai) (1995)', 'Pay It Forward (2000)', 'Captain Phillips (2013)', 'And Your Mother Too (Y tu mamá también) (2001)', 'Whale Rider (2002)', 'Flirting With Disaster (1996)', 'Ready to Wear (Pret-A-Porter) (1994)', 'Wristcutters: A Love Story (2006)', 'Anne Frank Remembered (1995)', 'Five Senses, The (1999)']",469,0.2828797962629315,"['Annie Hall (1977)', 'In Bruges (2008)', 'Akira (1988)', 'There Will Be Blood (2007)', ""Mary Shelley's Frankenstein (Frankenstein) (1994)"", 'Ghost in the Shell (Kôkaku kidôtai) (1995)', 'Pay It Forward (2000)', 'Captain Phillips (2013)', 'And Your Mother Too (Y tu mamá también) (2001)', 'Whale Rider (2002)', 'Flirting With Disaster (1996)', 'Ready to Wear (Pret-A-Porter) (1994)', 'Wristcutters: A Love Story (2006)', 'Anne Frank Remembered (1995)', 'Five Senses, The (1999)']"
"['Highlander (1986)', 'Emma (1996)', 'Wonder Boys (2000)', 'Wolf (1994)', 'Paprika (Papurika) (2006)', 'Once (2006)', 'Kolya (Kolja) (1996)', 'Let Me In (2010)', 'Millennium Actress (Sennen joyû) (2001)', 'Tokyo Godfathers (2003)', 'Reign Over Me (2007)', 'All Good Things (2010)', 'Belle époque (1992)', 'Dragons: Gift of the Night Fury (2011)', 'I, the Jury (1982)']",129,0.21823481320087657,"['Highlander (1986)', 'Emma (1996)', 'Wonder Boys (2000)', 'Wolf (1994)', 'Paprika (Papurika) (2006)', 'Once (2006)', 'Kolya (Kolja) (1996)', 'Let Me In (2010)', 'Millennium Actress (Sennen joyû) (2001)', 'Tokyo Godfathers (2003)', 'Reign Over Me (2007)', 'All Good Things (2010)', 'Belle époque (1992)', 'Dragons: Gift of the Night Fury (2011)', 'I, the Jury (1982)']"
"['Wallace & Gromit: The Best of Aardman Animation (1996)', 'Ghost in the Shell (Kôkaku kidôtai) (1995)', 'Little Big Man (1970)', 'Ref, The (1994)', 'Man Without a Face, The (1993)', 'Six Degrees of Separation (1993)', 'Infernal Affairs (Mou gaan dou) (2002)', 'Muppets From Space (1999)', 'Hellraiser: Bloodline (1996)', 'Bill Cosby, Himself (1983)', 'Andalusian Dog, An (Chien andalou, Un) (1929)', 'Visitors, The (Visiteurs, Les) (1993)', 'Happy, Texas (1999)', 'Jetée, La (1962)', ""It's My Party (1996)""]",93,0.35428385884268254,"['Wallace & Gromit: The Best of Aardman Animation (1996)', 'Ghost in the Shell (Kôkaku kidôtai) (1995)', 'Little Big Man (1970)', 'Ref, The (1994)', 'Man Without a Face, The (1993)', 'Six Degrees of Separation (1993)', 'Infernal Affairs (Mou gaan dou) (2002)', 'Muppets From Space (1999)', 'Hellraiser: Bloodline (1996)', 'Bill Cosby, Himself (1983)', 'Andalusian Dog, An (Chien andalou, Un) (1929)', 'Visitors, The (Visiteurs, Les) (1993)', 'Happy, Texas (1999)', 'Jetée, La (1962)', ""It's My Party (1996)""]"
"['Jungle Book, The (1994)', 'Planet Terror (2007)', 'Three Colors: Red (Trois couleurs: Rouge) (1994)', '15 Minutes (2001)', 'Cold Comfort Farm (1995)', 'Lion in Winter, The (1968)', ""Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975)"", 'Dersu Uzala (1975)', 'Man Who Shot Liberty Valance, The (1962)', 'Bright Lights, Big City (1988)', 'Under the Sand (2000)', 'Miss Sloane (2016)', 'Particle Fever (2013)']",41,0.30490364573697915,"['Jungle Book, The (1994)', 'Planet Terror (2007)', 'Three Colors: Red (Trois couleurs: Rouge) (1994)', '15 Minutes (2001)', 'Cold Comfort Farm (1995)', 'Lion in Winter, The (1968)', ""Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975)"", 'Dersu Uzala (1975)', 'Man Who Shot Liberty Valance, The (1962)', 'Bright Lights, Big City (1988)', 'Under the Sand (2000)', 'Miss Sloane (2016)', 'Particle Fever (2013)']"
"['300 (2007)', 'Godfather: Part III, The (1990)', 'Deer Hunter, The (1978)', 'Willow (1988)', 'Sideways (2004)', 'Old Boy (2003)', 'Producers, The (1968)', 'Manchurian Candidate, The (1962)', 'Excalibur (1981)', 'Third Man, The (1949)', 'Final Fantasy VII: Advent Children (2004)', 'Aristocrats, The (2005)', ""Divorce - Italian Style (Divorzio all'italiana) (1961)"", 'Passenger, The (Professione: reporter) (1975)', 'Marriage of Maria Braun, The (Ehe der Maria Braun, Die) (1979)']",236,0.31340366565397204,"['300 (2007)', 'Godfather: Part III, The (1990)', 'Deer Hunter, The (1978)', 'Willow (1988)', 'Sideways (2004)', 'Old Boy (2003)', 'Producers, The (1968)', 'Manchurian Candidate, The (1962)', 'Excalibur (1981)', 'Third Man, The (1949)', 'Final Fantasy VII: Advent Children (2004)', 'Aristocrats, The (2005)', ""Divorce - Italian Style (Divorzio all'italiana) (1961)"", 'Passenger, The (Professione: reporter) (1975)', 'Marriage of Maria Braun, The (Ehe der Maria Braun, Die) (1979)']"
"['James and the Giant Peach (1996)', 'Harold and Maude (1971)', 'Strictly Ballroom (1992)', 'Ran (1985)', 'Single White Female (1992)', 'Kids in the Hall: Brain Candy (1996)', 'Paths of Glory (1957)', 'Killer, The (Die xue shuang xiong) (1989)', 'Muppets From Space (1999)', 'Trial, The (Procès, Le) (1962)', '13 Hours (2016)', 'Man Who Fell to Earth, The (1976)', 'It Follows (2014)', 'Song of the Little Road (Pather Panchali) (1955)']",100,0.39405598676922204,"['James and the Giant Peach (1996)', 'Harold and Maude (1971)', 'Strictly Ballroom (1992)', 'Ran (1985)', 'Single White Female (1992)', 'Kids in the Hall: Brain Candy (1996)', 'Paths of Glory (1957)', 'Killer, The (Die xue shuang xiong) (1989)', 'Muppets From Space (1999)', 'Trial, The (Procès, Le) (1962)', '13 Hours (2016)', 'Man Who Fell to Earth, The (1976)', 'It Follows (2014)', 'Song of the Little Road (Pather Panchali) (1955)']"
"[""Mary Shelley's Frankenstein (Frankenstein) (1994)"", 'Three Colors: Blue (Trois couleurs: Bleu) (1993)', 'Three Colors: White (Trzy kolory: Bialy) (1994)', 'Three Colors: Red (Trois couleurs: Rouge) (1994)', 'Malcolm X (1992)', 'His Girl Friday (1940)', 'Creature Comforts (1989)', 'Side Effects (2013)', 'Bachelor Party (1984)', 'Lincoln (2012)', 'My Wife is an Actress (Ma Femme est une Actrice) (2001)', 'Priest (1994)', 'Trip to Bountiful, The (1985)', ""Summer's Tale, A (Conte d'été) (1996)"", 'Continental Divide (1981)']",33,0.33771229082153476,"[""Mary Shelley's Frankenstein (Frankenstein) (1994)"", 'Three Colors: Blue (Trois couleurs: Bleu) (1993)', 'Three Colors: White (Trzy kolory: Bialy) (1994)', 'Three Colors: Red (Trois couleurs: Rouge) (1994)', 'Malcolm X (1992)', 'His Girl Friday (1940)', 'Creature Comforts (1989)', 'Side Effects (2013)', 'Bachelor Party (1984)', 'Lincoln (2012)', 'My Wife is an Actress (Ma Femme est une Actrice) (2001)', 'Priest (1994)', 'Trip to Bountiful, The (1985)', ""Summer's Tale, A (Conte d'été) (1996)"", 'Continental Divide (1981)']"
"[""Once Upon a Time in the West (C'era una volta il West) (1968)"", 'Boys on the Side (1995)', 'His Girl Friday (1940)', 'Brick (2005)', 'Meet Me in St. Louis (1944)', 'Five Easy Pieces (1970)', 'Adventures of Robin Hood, The (1938)', 'Revolver (2005)', ""Sullivan's Travels (1941)"", 'Verdict, The (1982)', 'Ninotchka (1939)', 'Louis C.K.: Oh My God (2013)', 'My Man Godfrey (1936)', 'Interiors (1978)', 'Duel in the Sun (1946)']",33,0.4117568146139576,"[""Once Upon a Time in the West (C'era una volta il West) (1968)"", 'Boys on the Side (1995)', 'His Girl Friday (1940)', 'Brick (2005)', 'Meet Me in St. Louis (1944)', 'Five Easy Pieces (1970)', 'Adventures of Robin Hood, The (1938)', 'Revolver (2005)', ""Sullivan's Travels (1941)"", 'Verdict, The (1982)', 'Ninotchka (1939)', 'Louis C.K.: Oh My God (2013)', 'My Man Godfrey (1936)', 'Interiors (1978)', 'Duel in the Sun (1946)']"
"['Thelma & Louise (1991)', ""Once Upon a Time in the West (C'era una volta il West) (1968)"", 'Papillon (1973)', 'Spartacus (1960)', 'Howards End (1992)', 'Creature Comforts (1989)', ""Guess Who's Coming to Dinner (1967)"", 'Lolita (1997)', 'To Sir with Love (1967)', 'Grand Illusion (La grande illusion) (1937)', 'Titanic (1953)', 'Shooting Fish (1997)', 'Taking of Pelham One Two Three, The (1974)', 'Woman in the Dunes (Suna no onna) (1964)']",133,0.25509525363283536,"['Thelma & Louise (1991)', ""Once Upon a Time in the West (C'era una volta il West) (1968)"", 'Papillon (1973)', 'Spartacus (1960)', 'Howards End (1992)', 'Creature Comforts (1989)', ""Guess Who's Coming to Dinner (1967)"", 'Lolita (1997)', 'To Sir with Love (1967)', 'Grand Illusion (La grande illusion) (1937)', 'Titanic (1953)', 'Shooting Fish (1997)', 'Taking of Pelham One Two Three, The (1974)', 'Woman in the Dunes (Suna no onna) (1964)']"
"['Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)', 'Three Colors: Blue (Trois couleurs: Bleu) (1993)', 'Network (1976)', 'Three Colors: White (Trzy kolory: Bialy) (1994)', 'Room with a View, A (1986)', 'Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948)', 'Legend of Drunken Master, The (Jui kuen II) (1994)', 'Empire Records (1995)', 'Chappie (2015)', 'Quiet American, The (2002)', 'Harder They Come, The (1973)', 'Elling (2001)', ""National Lampoon's Bag Boy (2007)"", 'Scooby-Doo! Abracadabra-Doo (2010)', 'Ugly Duckling and Me!, The (2006)']",131,0.22415633748967084,"['Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)', 'Three Colors: Blue (Trois couleurs: Bleu) (1993)', 'Network (1976)', 'Three Colors: White (Trzy kolory: Bialy) (1994)', 'Room with a View, A (1986)', 'Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948)', 'Legend of Drunken Master, The (Jui kuen II) (1994)', 'Empire Records (1995)', 'Chappie (2015)', 'Quiet American, The (2002)', 'Harder They Come, The (1973)', 'Elling (2001)', ""National Lampoon's Bag Boy (2007)"", 'Scooby-Doo! Abracadabra-Doo (2010)', 'Ugly Duckling and Me!, The (2006)']"
"['Taken (2008)', 'Glory (1989)', 'Like Water for Chocolate (Como agua para chocolate) (1992)', 'Manchurian Candidate, The (1962)', 'Bullets Over Broadway (1994)', 'Killing Fields, The (1984)', 'Mighty Aphrodite (1995)', 'Being There (1979)', 'Age of Innocence, The (1993)', 'Unbearable Lightness of Being, The (1988)', ""Sophie's Choice (1982)"", 'Farewell My Concubine (Ba wang bie ji) (1993)', 'Priest (1994)', 'Room, The (2003)', 'Going Places (Valseuses, Les) (1974)']",48,0.1378107529725177,"['Taken (2008)', 'Glory (1989)', 'Like Water for Chocolate (Como agua para chocolate) (1992)', 'Manchurian Candidate, The (1962)', 'Bullets Over Broadway (1994)', 'Killing Fields, The (1984)', 'Mighty Aphrodite (1995)', 'Being There (1979)', 'Age of Innocence, The (1993)', 'Unbearable Lightness of Being, The (1988)', ""Sophie's Choice (1982)"", 'Farewell My Concubine (Ba wang bie ji) (1993)', 'Priest (1994)', 'Room, The (2003)', 'Going Places (Valseuses, Les) (1974)']"
"['Bull Durham (1988)', 'Moonrise Kingdom (2012)', 'Dogville (2003)', 'Vicky Cristina Barcelona (2008)', 'Across the Universe (2007)', 'Arizona Dream (1993)', 'Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005)', 'Birdy (1984)', ""Love Me If You Dare (Jeux d'enfants) (2003)"", 'Observe and Report (2009)', 'Funny Games U.S. (2007)', 'Movie 43 (2013)', 'Barfly (1987)', 'Going Places (Valseuses, Les) (1974)', 'Idiots and Angels (2008)']",36,0.3785763222344106,"['Bull Durham (1988)', 'Moonrise Kingdom (2012)', 'Dogville (2003)', 'Vicky Cristina Barcelona (2008)', 'Across the Universe (2007)', 'Arizona Dream (1993)', 'Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005)', 'Birdy (1984)', ""Love Me If You Dare (Jeux d'enfants) (2003)"", 'Observe and Report (2009)', 'Funny Games U.S. (2007)', 'Movie 43 (2013)', 'Barfly (1987)', 'Going Places (Valseuses, Les) (1974)', 'Idiots and Angels (2008)']"
"['Princess Mononoke (Mononoke-hime) (1997)', 'Dog Day Afternoon (1975)', 'Like Water for Chocolate (Como agua para chocolate) (1992)', 'All About My Mother (Todo sobre mi madre) (1999)', 'Lone Star (1996)', 'Hustler, The (1961)', 'Legend of Drunken Master, The (Jui kuen II) (1994)', 'Drunken Master (Jui kuen) (1978)', 'A Silent Voice (2016)']",1218,0.14597480420798883,"['Princess Mononoke (Mononoke-hime) (1997)', 'Dog Day Afternoon (1975)', 'Like Water for Chocolate (Como agua para chocolate) (1992)', 'All About My Mother (Todo sobre mi madre) (1999)', 'Lone Star (1996)', 'Hustler, The (1961)', 'Legend of Drunken Master, The (Jui kuen II) (1994)', 'Drunken Master (Jui kuen) (1978)', 'A Silent Voice (2016)']"
"['Into the Wild (2007)', 'Moon (2009)', 'Waking Ned Devine (a.k.a. Waking Ned) (1998)', 'Omen, The (1976)', 'Let the Right One In (Låt den rätte komma in) (2008)', 'I Am Sam (2001)', ""Devil's Own, The (1997)"", 'Deadpool 2 (2018)', 'Ponyo (Gake no ue no Ponyo) (2008)', 'Band Wagon, The (1953)']",474,0.17207653809898393,"['Into the Wild (2007)', 'Moon (2009)', 'Waking Ned Devine (a.k.a. Waking Ned) (1998)', 'Omen, The (1976)', 'Let the Right One In (Låt den rätte komma in) (2008)', 'I Am Sam (2001)', ""Devil's Own, The (1997)"", 'Deadpool 2 (2018)', 'Ponyo (Gake no ue no Ponyo) (2008)', 'Band Wagon, The (1953)']"
"['Hedwig and the Angry Inch (2000)', ""Antonia's Line (Antonia) (1995)"", 'Nights of Cabiria (Notti di Cabiria, Le) (1957)', 'Fireworks (Hana-bi) (1997)', 'Burnt by the Sun (Utomlyonnye solntsem) (1994)', 'Conformist, The (Conformista, Il) (1970)', 'Vanya on 42nd Street (1994)', 'Girl on the Bridge, The (Fille sur le pont, La) (1999)', 'Harakiri (Seppuku) (1962)', ""It's My Party (1996)"", 'Song of the Little Road (Pather Panchali) (1955)', 'Heidi Fleiss: Hollywood Madam (1995)', 'How to Succeed in Business Without Really Trying (1967)', 'What Happened Was... (1994)', 'Shogun Assassin (1980)']",291,0.16917473787613374,"['Hedwig and the Angry Inch (2000)', ""Antonia's Line (Antonia) (1995)"", 'Nights of Cabiria (Notti di Cabiria, Le) (1957)', 'Fireworks (Hana-bi) (1997)', 'Burnt by the Sun (Utomlyonnye solntsem) (1994)', 'Conformist, The (Conformista, Il) (1970)', 'Vanya on 42nd Street (1994)', 'Girl on the Bridge, The (Fille sur le pont, La) (1999)', 'Harakiri (Seppuku) (1962)', ""It's My Party (1996)"", 'Song of the Little Road (Pather Panchali) (1955)', 'Heidi Fleiss: Hollywood Madam (1995)', 'How to Succeed in Business Without Really Trying (1967)', 'What Happened Was... (1994)', 'Shogun Assassin (1980)']"
"['Band of Brothers (2001)', 'Naked (1993)', 'Titanic (1953)', 'Phantom of the Paradise (1974)', 'Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987)', 'Black Dynamite (2009)', 'Heidi Fleiss: Hollywood Madam (1995)', 'Ballad of Narayama, The (Narayama bushiko) (1983)', 'Watermark (2014)', 'In the Realm of the Senses (Ai no corrida) (1976)', ""Summer's Tale, A (Conte d'été) (1996)"", 'Continental Divide (1981)', 'Four Seasons, The (1981)', 'Duel in the Sun (1946)', 'Monster Squad, The (1987)']",34,0.2299659863945577,"['Band of Brothers (2001)', 'Naked (1993)', 'Titanic (1953)', 'Phantom of the Paradise (1974)', 'Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987)', 'Black Dynamite (2009)', 'Heidi Fleiss: Hollywood Madam (1995)', 'Ballad of Narayama, The (Narayama bushiko) (1983)', 'Watermark (2014)', 'In the Realm of the Senses (Ai no corrida) (1976)', ""Summer's Tale, A (Conte d'été) (1996)"", 'Continental Divide (1981)', 'Four Seasons, The (1981)', 'Duel in the Sun (1946)', 'Monster Squad, The (1987)']"
"['Three Colors: Blue (Trois couleurs: Bleu) (1993)', 'Jane Eyre (1996)', 'Bully (2001)', 'Verdict, The (1982)', 'Battle of Algiers, The (La battaglia di Algeri) (1966)', 'Separation, A (Jodaeiye Nader az Simin) (2011)', 'What Planet Are You From? (2000)', 'Black Dynamite (2009)', 'Ponette (1996)', ""It's My Party (1996)"", 'Denise Calls Up (1995)', 'Who Killed Chea Vichea? (2010)', 'Human Condition III, The (Ningen no joken III) (1961)', 'Woman Under the Influence, A (1974)', 'More (1998)']",70,0.2766002640372389,"['Three Colors: Blue (Trois couleurs: Bleu) (1993)', 'Jane Eyre (1996)', 'Bully (2001)', 'Verdict, The (1982)', 'Battle of Algiers, The (La battaglia di Algeri) (1966)', 'Separation, A (Jodaeiye Nader az Simin) (2011)', 'What Planet Are You From? (2000)', 'Black Dynamite (2009)', 'Ponette (1996)', ""It's My Party (1996)"", 'Denise Calls Up (1995)', 'Who Killed Chea Vichea? (2010)', 'Human Condition III, The (Ningen no joken III) (1961)', 'Woman Under the Influence, A (1974)', 'More (1998)']"
